,workclass,fnlwgt,education,education-num,hours-per-week,marital-status,occupation,relationship,race,sex,native-country,capital-gain,capital-loss,target,xy,ground_truth,prob
17661,1,1,1,1,1,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.23026315789473684
17662,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.42911877394636017
17663,1,0,1,1,1,1,1,0,1,1,0,0,0,1,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1)",0,0.3333333333333333
17664,1,1,1,1,0,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.13157894736842105
17665,0,0,1,0,1,0,1,1,1,0,1,1,0,1,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
17666,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.004807692307692308
17667,1,1,1,0,0,1,0,0,1,0,1,0,0,0,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.006024096385542169
17668,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
17669,1,0,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.018292682926829267
17670,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0907563025210084
17671,1,1,1,1,1,0,1,1,1,1,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",1,0.9444444444444444
17672,0,0,1,1,1,0,1,1,1,0,1,0,0,1,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17673,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.004842615012106538
17674,1,1,0,0,1,1,1,0,0,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0)",0,0.03571428571428571
17675,0,0,1,0,1,0,1,1,1,0,1,1,0,0,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0)",1,0.6
17676,1,0,0,0,0,1,1,0,1,1,1,1,0,0,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0)",0,0.25
17677,1,0,1,0,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.2317596566523605
17678,1,0,1,1,1,1,1,0,1,1,1,0,1,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0)",0,0.06666666666666667
17679,1,0,1,1,0,1,0,0,1,1,0,0,0,0,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0)",0,0.09090909090909091
17680,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.004842615012106538
17681,1,0,1,0,0,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.013333333333333334
17682,1,1,0,0,1,0,1,1,1,0,1,0,1,0,"(1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0)",0,0.25
17683,1,1,0,0,1,1,0,0,0,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.008064516129032258
17684,1,0,1,0,1,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.043795620437956206
17685,1,0,1,1,1,0,1,1,1,0,1,0,1,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1)",1,1.0
17686,1,1,1,1,1,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.010416666666666666
17687,1,0,1,1,1,1,0,0,0,1,1,0,0,0,"(1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.03571428571428571
17688,1,0,0,0,1,0,0,1,0,1,0,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0,0.125
17689,1,0,1,0,1,0,0,1,1,0,1,0,1,1,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1)",1,1.0
17690,1,0,1,1,1,1,1,0,1,1,1,0,0,1,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.2918454935622318
17691,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.14285714285714285
17692,0,0,1,1,1,0,0,1,1,0,1,0,0,1,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17693,1,1,1,0,0,1,1,0,0,1,1,0,0,0,"(1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.07692307692307693
17694,1,0,0,0,1,0,1,1,1,0,1,0,0,1,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17695,1,1,0,0,0,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.0034129692832764505
17696,1,1,0,0,0,1,0,0,0,0,1,0,1,0,"(1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0)",0,0.25
17697,1,1,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.003278688524590164
17698,1,1,0,0,0,1,1,0,1,1,1,0,0,1,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.023255813953488372
17699,1,0,0,0,0,0,1,1,1,1,1,0,0,1,"(1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1)",0,0.5
17700,0,0,0,0,1,0,1,1,1,0,1,0,0,1,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17701,1,1,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",1,0.14798206278026907
17702,0,1,1,1,1,0,1,1,1,0,1,0,0,1,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17703,1,0,1,1,0,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.01694915254237288
17704,1,1,1,1,1,1,1,0,0,1,1,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.02631578947368421
17705,1,0,1,1,1,0,1,1,1,1,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",0,0.875
17706,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
17707,1,1,1,1,0,0,0,0,1,1,0,0,0,1,"(1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",0,0.5
17708,1,1,0,0,1,0,0,1,1,1,0,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0,0.08333333333333333
17709,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17710,1,0,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0030864197530864196
17711,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.004842615012106538
17712,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
17713,1,0,1,0,0,1,1,0,1,1,1,0,0,1,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.058823529411764705
17714,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.42911877394636017
17715,1,1,0,0,1,0,0,1,1,0,1,0,0,1,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17716,1,1,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.003278688524590164
17717,1,0,1,1,1,0,0,1,0,1,0,0,0,1,"(1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1)",1,0.6666666666666666
17718,1,1,0,0,1,1,0,0,1,1,0,0,0,1,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1)",0,0.038461538461538464
17719,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
17720,1,0,1,1,1,1,1,0,1,1,1,0,0,1,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)",1,0.2918454935622318
17721,1,1,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.14798206278026907
17722,1,0,0,0,0,1,0,0,1,1,1,0,0,1,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.02857142857142857
17723,1,0,0,0,0,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.003125
17724,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.002197802197802198
17725,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0907563025210084
17726,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,0.1
17727,1,1,1,1,0,1,1,0,1,1,1,0,0,1,"(1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.15151515151515152
17728,1,1,1,1,1,1,0,0,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",1,0.0136986301369863
17729,1,0,1,1,1,0,1,1,1,1,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",1,0.875
17730,1,0,0,0,1,0,1,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.16783216783216784
17731,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
17732,0,0,1,0,1,0,1,1,1,1,0,0,0,1,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1)",1,1.0
17733,1,0,1,1,1,0,1,1,0,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0)",1,0.44
17734,0,1,1,0,1,0,1,1,1,1,0,0,1,0,"(0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0)",0,0.5
17735,1,1,1,0,1,1,0,0,1,1,0,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0)",0,0.07142857142857142
17736,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.43783783783783786
17737,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
17738,1,1,0,0,1,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.01020408163265306
17739,1,0,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.018292682926829267
17740,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.42911877394636017
17741,1,0,1,1,1,0,0,1,1,0,1,1,0,1,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1)",1,1.0
17742,1,0,1,0,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.009345794392523364
17743,1,1,1,0,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17744,1,0,1,1,1,0,1,1,1,0,0,1,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1)",1,1.0
17745,1,0,1,1,1,0,1,1,1,0,1,1,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
17746,1,0,0,0,1,1,0,0,1,0,0,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.06060606060606061
17747,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17748,1,0,1,0,0,1,0,0,0,1,1,0,0,0,"(1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.029411764705882353
17749,1,0,0,0,1,1,0,0,1,0,0,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.06060606060606061
17750,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
17751,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
17752,1,0,1,0,1,1,0,0,1,1,1,0,0,1,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.0851063829787234
17753,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.016129032258064516
17754,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.43783783783783786
17755,1,0,1,1,1,0,1,1,1,0,1,0,1,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1)",1,1.0
17756,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17757,1,0,1,1,1,1,0,0,1,1,1,1,0,1,"(1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1)",1,0.875
17758,1,1,0,0,1,0,0,1,1,0,1,1,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0)",1,0.296875
17759,1,0,1,1,1,1,1,0,1,1,1,0,0,1,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.2918454935622318
17760,0,0,1,1,1,0,1,1,1,0,1,0,0,0,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.38596491228070173
17761,1,0,1,1,1,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",1,0.15859030837004406
17762,1,0,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0030864197530864196
17763,1,1,1,1,1,1,0,0,0,1,1,0,0,1,"(1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1)",0,0.15
17764,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",1,0.0907563025210084
17765,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
17766,1,0,0,0,0,1,1,0,1,0,1,0,0,1,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1)",1,1.0
17767,1,0,1,0,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.009345794392523364
17768,1,0,1,1,1,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.003484320557491289
17769,0,0,0,0,1,0,1,1,1,0,0,0,1,1,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1)",1,1.0
17770,0,0,1,0,1,0,0,1,0,0,1,0,0,0,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0,0.2
17771,1,0,0,0,1,0,1,1,1,0,1,0,1,1,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1)",1,1.0
17772,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
17773,1,0,0,0,0,1,0,0,0,1,1,0,0,1,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1)",0,0.029411764705882353
17774,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.007936507936507936
17775,0,0,1,0,0,1,0,0,1,1,1,0,0,0,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.09090909090909091
17776,1,0,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.018292682926829267
17777,1,1,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.00625
17778,1,1,0,0,1,0,1,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.19883040935672514
17779,1,1,1,0,1,1,0,0,0,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.019230769230769232
17780,1,0,1,1,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.00980392156862745
17781,1,0,1,1,1,0,1,0,0,1,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.25
17782,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
17783,1,1,0,0,1,1,0,0,1,0,0,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.013986013986013986
17784,1,1,0,0,1,0,0,1,1,0,0,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0,0.04371584699453552
17785,1,1,0,0,1,1,0,0,0,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.008064516129032258
17786,1,1,1,1,1,0,0,1,1,0,1,1,0,1,"(1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1)",1,1.0
17787,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17788,1,1,1,1,1,1,0,0,0,1,1,0,0,1,"(1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1)",0,0.15
17789,0,1,1,1,1,0,1,1,1,0,1,1,0,1,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
17790,1,0,1,1,0,0,0,1,1,1,1,0,0,1,"(1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",1,0.631578947368421
17791,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.004807692307692308
17792,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17793,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
17794,1,0,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.10423452768729642
17795,1,0,0,0,0,1,0,0,1,1,0,1,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.5
17796,1,0,1,0,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17797,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
17798,1,0,1,0,1,1,0,0,0,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.022727272727272728
17799,1,1,1,1,1,0,1,1,1,0,1,1,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
17800,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.004842615012106538
17801,1,0,1,1,1,0,0,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17802,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.007112375533428165
17803,1,1,1,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.006134969325153374
17804,1,1,1,1,1,0,1,1,1,0,1,0,1,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0)",1,0.75
17805,1,1,1,1,0,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.016129032258064516
17806,1,0,1,1,1,1,1,0,1,1,1,0,1,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0)",0,0.06666666666666667
17807,1,0,1,0,0,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.013333333333333334
17808,1,1,1,0,0,1,0,0,1,1,1,0,0,1,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.031746031746031744
17809,1,0,1,1,1,1,1,0,0,1,1,1,0,1,"(1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1)",1,1.0
17810,1,1,0,0,1,1,0,0,1,1,0,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0)",0,0.015873015873015872
17811,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.002197802197802198
17812,1,0,0,0,0,0,0,1,1,0,1,0,0,1,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
17813,1,0,0,0,0,0,0,1,1,1,1,1,0,1,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1)",1,1.0
17814,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.002197802197802198
17815,0,0,1,0,1,0,0,1,1,0,1,0,0,0,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.12
17816,1,0,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0030864197530864196
17817,1,0,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0030864197530864196
17818,1,1,1,1,0,1,1,0,0,1,0,0,0,0,"(1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0)",0,0.3333333333333333
17819,1,1,1,1,0,1,1,0,1,1,1,0,0,1,"(1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.15151515151515152
17820,0,1,0,0,0,1,0,0,1,0,1,0,1,0,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0)",0,0.5
17821,0,0,1,1,1,0,1,1,1,0,1,0,0,0,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.38596491228070173
17822,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.43783783783783786
17823,0,0,1,1,1,0,1,1,0,0,0,0,0,1,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1)",1,1.0
17824,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0907563025210084
17825,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.08323424494649227
