,workclass,fnlwgt,education,education-num,hours-per-week,marital-status,occupation,relationship,race,sex,native-country,capital-gain,capital-loss,target,xy,ground_truth,prob
15240,1,1,1,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0594059405940594
15241,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.002857142857142857
15242,1,1,1,1,0,0,1,1,1,1,1,0,0,1,"(1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1)",1,1.0
15243,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
15244,1,0,1,0,1,0,1,1,1,0,1,1,0,1,"(1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
15245,0,1,1,0,1,1,0,0,1,0,1,0,0,0,"(0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.05
15246,1,0,0,0,0,0,0,1,1,1,0,0,0,0,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",0,0.16666666666666666
15247,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
15248,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15249,1,1,0,0,1,1,1,0,0,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.03571428571428571
15250,1,1,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15251,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"(1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",0,0.16666666666666666
15252,1,0,1,1,1,1,1,0,1,1,1,0,0,1,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)",0,0.5528455284552846
15253,1,1,1,1,1,0,1,1,1,0,0,0,1,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1)",1,1.0
15254,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.002857142857142857
15255,1,1,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.00625
15256,1,0,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.002288329519450801
15257,1,1,1,1,1,1,1,0,1,1,1,0,0,1,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)",1,0.6578947368421053
15258,1,1,1,0,1,0,0,1,1,0,1,0,1,0,"(1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0,0.18181818181818182
15259,1,0,1,1,1,1,1,0,1,1,0,0,0,1,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1)",1,0.5714285714285714
15260,1,1,0,0,1,1,0,0,1,1,0,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0)",0,0.012658227848101266
15261,1,1,1,1,1,1,1,0,1,0,1,0,0,1,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1)",1,1.0
15262,1,0,1,1,1,0,0,1,1,0,1,0,1,0,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0,0.14285714285714285
15263,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
15264,1,0,1,0,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.007462686567164179
15265,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.009708737864077669
15266,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.014285714285714285
15267,1,1,1,0,1,1,0,0,0,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.019230769230769232
15268,1,1,1,0,1,0,1,1,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0)",0,0.125
15269,1,0,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.002288329519450801
15270,1,0,0,0,1,0,0,1,1,1,1,0,0,1,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1)",0,0.803921568627451
15271,1,0,1,0,1,0,0,1,1,0,1,1,0,1,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1)",1,1.0
15272,1,1,0,0,1,1,1,0,0,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0)",0,0.03571428571428571
15273,1,1,1,1,1,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.11363636363636363
15274,1,0,1,1,0,1,1,0,1,1,0,0,1,0,"(1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0)",0,0.5
15275,1,0,1,1,1,0,1,1,1,0,1,1,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
15276,1,0,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.012345679012345678
15277,1,1,0,0,0,1,0,0,0,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.010752688172043012
15278,1,0,1,0,1,0,0,1,1,0,1,1,0,1,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1)",1,1.0
15279,0,1,1,1,1,0,1,1,1,0,1,1,0,1,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
15280,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.23195876288659795
15281,1,0,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.012345679012345678
15282,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
15283,0,0,1,1,1,0,0,1,1,0,1,0,0,0,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.07017543859649122
15284,1,1,1,0,1,1,1,0,1,0,1,0,0,1,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1)",1,1.0
15285,1,1,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.0038910505836575876
15286,1,1,1,1,0,1,0,0,1,0,1,0,0,0,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.017241379310344827
15287,1,0,1,1,0,1,0,0,1,1,1,0,0,0,"(1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.010869565217391304
15288,1,1,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0025906735751295338
15289,1,0,1,1,1,0,1,1,1,1,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0)",0,0.027777777777777776
15290,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.20912547528517111
15291,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03383458646616541
15292,1,1,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.00625
15293,1,1,0,0,1,0,0,0,1,0,0,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.02857142857142857
15294,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03383458646616541
15295,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.002857142857142857
15296,0,1,1,1,1,0,1,1,1,0,1,0,0,1,"(0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15297,0,0,0,0,1,1,1,0,1,0,1,0,0,0,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.038461538461538464
15298,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03383458646616541
15299,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
15300,1,1,0,0,1,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.007462686567164179
15301,1,0,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.006172839506172839
15302,1,1,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.0038910505836575876
15303,1,1,0,0,1,1,0,0,1,1,1,0,0,1,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.09259259259259259
15304,1,0,0,0,0,1,0,0,0,1,1,0,0,1,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1)",0,0.07692307692307693
15305,1,0,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0017889087656529517
15306,1,0,1,1,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.007633587786259542
15307,1,1,0,0,1,1,0,0,1,0,1,0,1,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0)",0,0.043478260869565216
15308,1,0,1,0,0,1,1,0,1,0,1,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.013333333333333334
15309,1,0,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.002288329519450801
15310,1,0,0,0,1,0,0,1,0,1,0,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0)",0,0.09090909090909091
15311,1,1,1,0,1,0,0,1,0,0,1,0,1,1,"(1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1)",1,1.0
15312,1,0,0,0,1,1,0,0,0,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.012345679012345678
15313,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
15314,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0036231884057971015
15315,1,0,1,1,1,0,1,1,1,0,1,1,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
15316,1,1,1,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0047169811320754715
15317,1,1,1,0,0,1,0,0,1,1,1,0,0,1,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.09090909090909091
15318,1,0,1,1,1,0,1,1,1,0,1,1,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
15319,1,0,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.006172839506172839
15320,1,0,1,1,1,1,1,0,1,1,1,0,0,1,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)",1,0.5528455284552846
15321,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
15322,1,1,1,1,1,0,0,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.11363636363636363
15323,1,1,1,1,1,1,1,0,0,0,1,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0)",0,0.023809523809523808
15324,1,1,1,0,1,1,1,0,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.007692307692307693
15325,1,1,1,0,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.056910569105691054
15326,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.20912547528517111
15327,1,1,1,1,1,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.0034482758620689655
15328,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.03225806451612903
15329,1,0,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.002288329519450801
15330,1,0,1,0,1,0,0,1,1,0,1,0,1,0,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0)",0,0.09523809523809523
15331,1,0,1,1,1,1,1,0,1,0,1,1,0,0,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0)",1,0.3
15332,1,0,1,1,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.017341040462427744
15333,1,1,0,0,1,1,0,0,0,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0)",0,0.006097560975609756
15334,0,0,1,1,1,0,1,1,1,0,1,0,0,1,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15335,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15336,1,1,0,0,1,1,0,0,1,1,1,0,0,1,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.09259259259259259
15337,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
15338,1,1,1,0,1,1,1,0,0,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.02702702702702703
15339,1,1,1,1,1,1,1,0,0,0,1,0,0,0,"(1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0)",0,0.023809523809523808
15340,1,1,1,1,0,1,1,0,1,0,1,0,0,0,"(1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0)",0,0.015151515151515152
15341,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15342,1,1,0,0,1,1,0,0,1,0,0,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.007042253521126761
15343,1,0,1,1,1,0,1,1,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15344,1,1,0,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008695652173913044
15345,0,0,1,1,0,0,1,1,1,0,1,0,0,1,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15346,1,1,1,1,0,1,0,0,1,1,1,0,0,0,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.01282051282051282
15347,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.20912547528517111
15348,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.002857142857142857
15349,1,1,1,1,1,0,1,1,1,0,1,1,0,1,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1)",1,1.0
15350,1,1,0,0,0,1,0,0,1,1,1,0,0,1,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.03125
15351,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
15352,0,0,1,1,1,0,1,0,1,1,1,0,0,1,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1)",1,0.6666666666666666
15353,1,1,0,0,1,0,0,1,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0)",0,0.023255813953488372
15354,1,1,0,0,1,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0025906735751295338
15355,1,0,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.006172839506172839
15356,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
15357,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.015151515151515152
15358,1,1,0,0,1,1,0,0,0,1,0,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0)",0,0.03125
15359,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03383458646616541
15360,1,1,1,0,1,1,0,0,0,0,1,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.019230769230769232
15361,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
15362,1,0,1,1,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.007633587786259542
15363,1,0,0,0,1,0,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.05555555555555555
15364,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.23195876288659795
15365,1,0,1,1,1,0,1,1,1,1,1,0,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1)",1,0.9625
15366,1,1,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.03383458646616541
15367,1,1,1,0,0,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.009615384615384616
15368,0,1,1,1,1,1,1,0,1,0,1,1,0,0,"(0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0)",0,0.5
15369,0,0,0,0,1,0,1,1,1,0,1,0,0,1,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15370,1,1,0,0,1,0,0,1,1,0,1,0,0,1,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15371,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
15372,1,1,1,0,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.056910569105691054
15373,1,0,0,0,0,1,1,0,1,1,1,0,0,0,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.0070921985815602835
15374,0,1,1,0,1,1,0,0,1,0,1,0,0,0,"(0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.05
15375,1,1,0,0,1,0,1,1,1,0,1,0,0,1,"(1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15376,0,0,0,0,1,1,1,0,1,0,1,1,0,0,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0)",0,0.16666666666666666
15377,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
15378,1,0,1,0,0,1,1,0,1,1,1,0,0,0,"(1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.007462686567164179
15379,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
15380,1,0,0,0,1,0,0,1,1,0,0,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0,0.013333333333333334
15381,1,0,0,0,1,0,0,1,1,0,1,0,0,1,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15382,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.23195876288659795
15383,1,0,1,1,1,1,0,0,0,0,1,0,0,0,"(1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0,0.05555555555555555
15384,1,1,0,0,1,0,1,1,1,0,1,0,0,1,"(1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15385,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
15386,1,1,1,0,1,1,1,0,1,1,1,0,0,0,"(1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0)",0,0.008620689655172414
15387,1,0,1,1,1,0,1,1,1,0,0,1,0,1,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1)",1,1.0
15388,1,0,1,1,1,1,1,0,1,0,1,0,0,1,"(1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1)",1,1.0
15389,1,0,0,0,1,0,0,1,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0)",0,0.0365093499554764
15390,1,0,1,0,1,0,0,1,1,0,1,0,0,1,"(1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1)",1,1.0
15391,1,1,0,0,1,1,0,0,1,1,1,0,0,1,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1)",0,0.09259259259259259
15392,1,0,1,1,0,1,1,0,0,1,1,0,0,0,"(1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0)",0,0.05
15393,1,1,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.002857142857142857
15394,1,0,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",1,0.23195876288659795
15395,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"(1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",0,0.02631578947368421
15396,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
15397,1,1,1,1,1,0,1,1,1,0,1,0,0,0,"(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0)",0,0.20912547528517111
15398,1,0,1,0,0,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.006134969325153374
15399,1,0,1,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.006172839506172839
15400,1,0,1,0,1,1,0,0,1,0,1,1,0,0,"(1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0)",0,0.0625
15401,1,0,0,0,1,1,0,0,1,0,1,0,0,0,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0)",0,0.001215066828675577
15402,1,1,0,0,0,1,0,0,1,1,1,0,0,0,"(1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0)",0,0.0036231884057971015
15403,1,1,1,0,1,1,0,0,0,0,0,0,0,0,"(1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,0.045454545454545456
